String ID,en-us,ko-kr,vi-vn,zh-cn,es-us,de-de,es-es,fi-fi,fr-fr,he-il,it-it,ja-jp,pt-pt,sv-se,th-th
c19.eligibility.question/congregate.MS,Are you age 16+ and live in a congregate setting or a correctional facility?,,,,,,,,,,,,,,
